2025/12/04 15:11:39 [emerg] 1#1: unexpected "}" in /etc/nginx/nginx.conf:21
2025/12/04 15:14:35 [emerg] 1#1: invalid URL prefix in /etc/nginx/nginx.conf:32
2025/12/04 15:17:54 [notice] 29#29: signal process started
2025/12/04 15:22:19 [notice] 37#37: signal process started
2025/12/04 16:38:12 [error] 30#30: *88 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *90 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *92 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *94 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *96 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *98 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *100 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *102 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *104 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *106 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *108 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *110 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *112 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
